order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,product_id,product_name,category,sub_category,quantity,unit_price,discount,sales,profit
ORD003193,2023-10-27,2023-10-31,CUST000436,Diya Chopra,Home Office,East,West Bengal,Kolkata,PROD000063,Audio Headphones Neo-39,Audio,Headphones,3,27656.12,0.18,68034.06,7784.44
ORD003194,2024-11-30,2024-12-05,CUST000154,Kabir Iyer,Consumer,North,Uttar Pradesh,Ghaziabad,PROD000142,Phones Smartphones Neo-46,Phones,Smartphones,4,81557.42,0.0,326229.68,50896.08
ORD003195,2025-02-20,2025-02-27,CUST000078,Ira Reddy,Home Office,South,Karnataka,Mangalore,PROD000087,Laptops Gaming Neo-93,Laptops,Gaming,1,168988.14,0.18,138570.27,12756.46
ORD003196,2023-06-03,2023-06-05,CUST000445,Isha Kapoor,Small Business,North,Uttar Pradesh,Noida,PROD000068,Laptops Business Neo-10,Laptops,Business,2,39526.77,0.05,75100.86,2970.27
ORD003197,2025-05-01,2025-05-08,CUST000494,Aarav Patel,Corporate,South,Telangana,Warangal,PROD000190,Accessories Power Banks Pro-10,Accessories,Power Banks,3,4215.51,0.14,10876.02,2799.52
ORD003198,2025-02-14,2025-02-20,CUST000439,Vivaan Chopra,Corporate,South,Karnataka,Belagavi,PROD000059,Audio Earbuds Neo-82,Audio,Earbuds,2,14143.98,0.1,25459.16,2446.96
ORD003199,2023-09-25,2023-09-30,CUST000341,Arjun Das,Consumer,West,Gujarat,Gandhinagar,PROD000144,Phones Smartphones Max-51,Phones,Smartphones,3,91523.68,0.23,211419.7,19018.04
ORD003200,2024-08-13,2024-08-17,CUST000075,Atharv Joshi,Consumer,South,Telangana,Karimnagar,PROD000010,Accessories Cables Apex-52,Accessories,Cables,3,4138.05,0.03,12041.73,3470.81
ORD003201,2024-06-02,2024-06-09,CUST000330,Advait Patel,Small Business,South,Tamil Nadu,Salem,PROD000213,Wearables Smartwatches Lite-39,Wearables,Smartwatches,1,35419.51,0.15,30106.58,2598.55
ORD003202,2025-04-03,2025-04-10,CUST000021,Atharv Das,Corporate,West,Rajasthan,Jodhpur,PROD000216,Phones Feature Phones Neo-82,Phones,Feature Phones,3,57830.35,0.0,173491.05,22682.78
ORD003203,2024-05-29,2024-06-05,CUST000359,Diya Gupta,Corporate,West,Gujarat,Rajkot,PROD000174,Wearables Fitness Bands Plus-56,Wearables,Fitness Bands,4,11391.71,0.0,45566.84,8249.16
ORD003204,2023-04-09,2023-04-13,CUST000425,Diya Bhat,Corporate,West,Maharashtra,Pune,PROD000155,Phones Feature Phones Lite-95,Phones,Feature Phones,2,76443.06,0.3,107020.28,5692.85
ORD003205,2023-06-04,2023-06-09,CUST000230,Isha Das,Corporate,South,Karnataka,Hubli,PROD000081,Accessories Power Banks Neo-73,Accessories,Power Banks,2,4064.21,0.0,8128.42,2807.75
ORD003206,2024-03-24,2024-03-30,CUST000158,Diya Bhat,Small Business,West,Maharashtra,Nagpur,PROD000106,Laptops Ultrabooks Pro-12,Laptops,Ultrabooks,3,52160.86,0.0,156482.58,8530.53
ORD003207,2023-12-30,2023-12-31,CUST000057,Aadhya Das,Small Business,South,Tamil Nadu,Coimbatore,PROD000187,Phones Smartphones Pro-60,Phones,Smartphones,2,36514.2,0.0,73028.4,7075.67
ORD003208,2024-11-15,2024-11-16,CUST000447,Ira Gupta,Home Office,Central,Madhya Pradesh,Indore,PROD000119,Laptops Business Neo-84,Laptops,Business,4,66893.66,0.0,267574.64,15207.01
ORD003209,2025-02-02,2025-02-04,CUST000119,Advait Reddy,Consumer,South,Telangana,Nizamabad,PROD000076,Wearables Smartwatches Max-63,Wearables,Smartwatches,2,2465.04,0.04,4732.88,580.85
ORD003210,2024-08-03,2024-08-05,CUST000006,Kiara Kumar,Corporate,East,West Bengal,Kolkata,PROD000038,Laptops Business Lite-26,Laptops,Business,6,86140.62,0.18,423811.85,33979.47
ORD003211,2025-03-29,2025-04-03,CUST000302,Ira Nair,Home Office,North,Uttar Pradesh,Lucknow,PROD000202,Accessories Chargers Plus-41,Accessories,Chargers,3,4065.51,0.0,12196.53,4403.67
ORD003212,2025-05-19,2025-05-23,CUST000096,Atharv Joshi,Small Business,East,West Bengal,Durgapur,PROD000061,Accessories Cables Max-15,Accessories,Cables,1,839.29,0.01,830.9,39.75
ORD003213,2025-06-30,2025-07-04,CUST000333,Kiara Joshi,Home Office,South,Tamil Nadu,Madurai,PROD000179,Audio Earbuds Neo-68,Audio,Earbuds,1,27635.19,0.03,26806.13,5419.55
ORD003214,2024-04-23,2024-04-27,CUST000482,Anaya Gupta,Small Business,Central,Madhya Pradesh,Jabalpur,PROD000021,Accessories Cables Apex-98,Accessories,Cables,1,2259.17,0.0,2259.17,348.5
ORD003215,2023-10-15,2023-10-19,CUST000183,Ira Mehta,Home Office,West,Rajasthan,Kota,PROD000103,Audio Speakers Neo-95,Audio,Speakers,1,7071.13,0.03,6859.0,963.19
ORD003216,2023-09-15,2023-09-22,CUST000130,Kabir Sharma,Small Business,North,Uttar Pradesh,Noida,PROD000120,Phones Smartphones Apex-33,Phones,Smartphones,1,16085.66,0.27,11742.53,1537.62
ORD003217,2024-03-20,2024-03-24,CUST000240,Aadhya Shetty,Corporate,North,Uttar Pradesh,Varanasi,PROD000185,Laptops Business Max-72,Laptops,Business,1,113595.81,0.05,107916.02,14470.64
ORD003218,2025-03-14,2025-03-15,CUST000327,Kabir Sharma,Consumer,North,Uttar Pradesh,Noida,PROD000216,Phones Feature Phones Neo-82,Phones,Feature Phones,2,57830.35,0.09,105251.24,13760.59
ORD003219,2025-02-26,2025-03-01,CUST000174,Kiara Gupta,Home Office,North,Delhi,Saket,PROD000155,Phones Feature Phones Lite-95,Phones,Feature Phones,1,76443.06,0.3,53510.14,2539.35
ORD003220,2023-06-04,2023-06-08,CUST000060,Kiara Kapoor,Small Business,Central,Madhya Pradesh,Gwalior,PROD000167,Phones Smartphones Apex-77,Phones,Smartphones,4,62552.59,0.14,215180.91,13255.62
ORD003221,2024-12-15,2024-12-22,CUST000345,Anaya Mehta,Corporate,North,Delhi,Karol Bagh,PROD000046,Phones Smartphones X-34,Phones,Smartphones,1,44820.51,0.07,41683.07,4478.62
ORD003222,2023-06-08,2023-06-12,CUST000271,Aadhya Reddy,Small Business,West,Gujarat,Surat,PROD000025,Phones Feature Phones Pro-18,Phones,Feature Phones,1,96185.82,0.0,96185.82,14997.96
ORD003223,2023-02-08,2023-02-13,CUST000382,Isha Bhat,Small Business,South,Telangana,Khammam,PROD000178,Wearables Smartwatches Max-43,Wearables,Smartwatches,2,41648.77,0.13,72468.86,11440.23
ORD003224,2024-11-12,2024-11-14,CUST000313,Reyansh Sharma,Consumer,West,Gujarat,Gandhinagar,PROD000034,Wearables Smartwatches Apex-16,Wearables,Smartwatches,2,37907.93,0.04,72783.23,16270.27
ORD003225,2025-03-25,2025-04-01,CUST000378,Vivaan Sharma,Corporate,West,Maharashtra,Nagpur,PROD000071,Wearables Fitness Bands Lite-46,Wearables,Fitness Bands,3,25661.28,0.01,76214.0,16036.76
ORD003226,2023-04-01,2023-04-07,CUST000339,Isha Das,Small Business,West,Gujarat,Surat,PROD000022,Phones Feature Phones Pro-71,Phones,Feature Phones,2,29917.73,0.02,58638.75,5442.95
ORD003227,2025-01-26,2025-01-31,CUST000129,Isha Kumar,Corporate,North,Uttar Pradesh,Kanpur,PROD000087,Laptops Gaming Neo-93,Laptops,Gaming,1,168988.14,0.09,153779.21,14005.94
ORD003228,2023-11-14,2023-11-18,CUST000059,Reyansh Bhat,Home Office,North,Delhi,Karol Bagh,PROD000076,Wearables Smartwatches Max-63,Wearables,Smartwatches,2,2465.04,0.03,4782.18,467.97
ORD003229,2024-01-13,2024-01-15,CUST000249,Sara Shetty,Small Business,North,Delhi,Saket,PROD000145,Accessories Chargers Neo-48,Accessories,Chargers,1,2083.74,0.14,1792.02,247.95
ORD003230,2023-04-10,2023-04-11,CUST000244,Atharv Kumar,Home Office,West,Gujarat,Gandhinagar,PROD000088,Accessories Chargers X-62,Accessories,Chargers,1,2403.85,0.1,2163.46,564.41
ORD003231,2024-03-07,2024-03-14,CUST000372,Arjun Patel,Consumer,West,Maharashtra,Thane,PROD000097,Wearables Smartwatches X-55,Wearables,Smartwatches,3,24747.42,0.05,70530.15,9586.28
ORD003232,2023-06-04,2023-06-06,CUST000086,Reyansh Shetty,Home Office,North,Delhi,Rohni,PROD000083,Laptops Gaming Plus-72,Laptops,Gaming,4,88836.61,0.2,284277.15,24660.69
ORD003233,2025-05-27,2025-05-31,CUST000181,Vihaan Singh,Corporate,North,Uttar Pradesh,Varanasi,PROD000209,Phones Feature Phones Max-11,Phones,Feature Phones,3,83204.81,0.0,249614.43,23018.45
ORD003234,2023-03-30,2023-04-04,CUST000057,Aadhya Das,Small Business,South,Tamil Nadu,Coimbatore,PROD000125,Wearables Fitness Bands Apex-84,Wearables,Fitness Bands,1,37207.47,0.07,34602.95,6921.75
ORD003235,2024-01-01,2024-01-05,CUST000383,Isha Sharma,Home Office,East,West Bengal,Howrah,PROD000040,Audio Headphones X-28,Audio,Headphones,1,11156.33,0.09,10152.26,2322.46
ORD003236,2025-01-03,2025-01-06,CUST000062,Kiara Iyer,Consumer,South,Tamil Nadu,Chennai,PROD000095,Phones Smartphones Neo-51,Phones,Smartphones,3,11759.91,0.06,33162.95,2196.82
ORD003237,2024-11-30,2024-12-01,CUST000473,Vihaan Shetty,Home Office,West,Maharashtra,Nashik,PROD000088,Accessories Chargers X-62,Accessories,Chargers,2,2403.85,0.09,4375.01,1665.88
ORD003238,2023-03-14,2023-03-21,CUST000030,Kabir Gupta,Home Office,West,Gujarat,Ahmedabad,PROD000218,Accessories Power Banks X-96,Accessories,Power Banks,6,834.93,0.14,4308.24,1466.13
ORD003239,2023-05-25,2023-05-27,CUST000106,Atharv Kapoor,Small Business,South,Tamil Nadu,Salem,PROD000059,Audio Earbuds Neo-82,Audio,Earbuds,1,14143.98,0.12,12446.7,1209.26
ORD003240,2023-04-30,2023-05-04,CUST000204,Arjun Chopra,Small Business,West,Gujarat,Rajkot,PROD000036,Wearables Smartwatches Neo-14,Wearables,Smartwatches,2,37250.91,0.13,64816.58,12521.28
ORD003241,2024-02-05,2024-02-11,CUST000008,Kabir Patel,Consumer,West,Gujarat,Ahmedabad,PROD000197,Audio Speakers Apex-74,Audio,Speakers,1,21763.19,0.01,21545.56,4866.95
ORD003242,2023-10-09,2023-10-10,CUST000480,Sara Joshi,Small Business,South,Tamil Nadu,Salem,PROD000199,Wearables Smartwatches Max-63,Wearables,Smartwatches,1,30727.33,0.09,27961.87,2164.17
ORD003243,2025-04-07,2025-04-09,CUST000143,Diya Chopra,Home Office,South,Telangana,Hyderabad,PROD000059,Audio Earbuds Neo-82,Audio,Earbuds,1,14143.98,0.0,14143.98,1263.4
ORD003244,2023-02-02,2023-02-08,CUST000191,Sara Gupta,Home Office,South,Tamil Nadu,Coimbatore,PROD000135,Accessories Chargers Max-33,Accessories,Chargers,3,3849.09,0.1,10392.54,2731.31
ORD003245,2025-05-16,2025-05-20,CUST000470,Advait Joshi,Home Office,East,West Bengal,Siliguri,PROD000124,Audio Headphones Apex-60,Audio,Headphones,2,1153.7,0.0,2307.4,531.69
ORD003246,2024-05-11,2024-05-15,CUST000242,Atharv Sharma,Home Office,East,West Bengal,Asansol,PROD000091,Audio Headphones Plus-25,Audio,Headphones,5,4713.33,0.02,23095.32,2589.31
ORD003247,2023-02-20,2023-02-27,CUST000104,Atharv Kumar,Home Office,West,Maharashtra,Nagpur,PROD000190,Accessories Power Banks Pro-10,Accessories,Power Banks,2,4215.51,0.0,8431.02,2451.7
ORD003248,2023-10-26,2023-10-29,CUST000257,Kiara Joshi,Home Office,East,West Bengal,Asansol,PROD000170,Phones Smartphones X-20,Phones,Smartphones,3,17590.72,0.05,50133.55,7803.42
ORD003249,2023-11-07,2023-11-14,CUST000228,Sara Joshi,Consumer,West,Rajasthan,Jodhpur,PROD000076,Wearables Smartwatches Max-63,Wearables,Smartwatches,1,2465.04,0.1,2218.54,-8.68
ORD003250,2023-03-18,2023-03-21,CUST000498,Reyansh Bhat,Consumer,West,Gujarat,Vadodara,PROD000196,Audio Speakers Plus-41,Audio,Speakers,1,12853.29,0.18,10539.7,889.62
ORD003251,2024-07-08,2024-07-11,CUST000304,Anaya Joshi,Consumer,Central,Madhya Pradesh,Indore,PROD000092,Phones Smartphones Plus-65,Phones,Smartphones,5,66960.48,0.0,334802.4,24348.9
ORD003252,2025-02-03,2025-02-06,CUST000091,Arjun Gupta,Corporate,West,Gujarat,Rajkot,PROD000060,Audio Speakers Neo-38,Audio,Speakers,3,9976.3,0.13,26038.14,6484.1
ORD003253,2024-09-21,2024-09-28,CUST000183,Ira Mehta,Home Office,West,Rajasthan,Kota,PROD000182,Laptops Gaming Pro-31,Laptops,Gaming,1,76720.98,0.11,68281.67,8540.42
ORD003254,2024-08-25,2024-08-30,CUST000098,Aarav Patel,Home Office,East,West Bengal,Howrah,PROD000035,Wearables Smartwatches Lite-18,Wearables,Smartwatches,2,20034.98,0.0,40069.96,4473.26
ORD003255,2023-05-09,2023-05-14,CUST000442,Vihaan Mehta,Corporate,West,Rajasthan,Jodhpur,PROD000097,Wearables Smartwatches X-55,Wearables,Smartwatches,1,24747.42,0.06,23262.57,3148.73
ORD003256,2024-06-07,2024-06-10,CUST000106,Atharv Kapoor,Small Business,South,Tamil Nadu,Salem,PROD000072,Wearables Fitness Bands Neo-94,Wearables,Fitness Bands,4,34433.03,0.0,137732.12,19687.14
ORD003257,2023-06-23,2023-06-24,CUST000272,Advait Shetty,Home Office,West,Gujarat,Ahmedabad,PROD000110,Laptops Gaming Lite-95,Laptops,Gaming,1,33010.68,0.04,31690.25,2191.31
ORD003258,2025-04-13,2025-04-20,CUST000195,Isha Mehta,Small Business,South,Telangana,Nizamabad,PROD000042,Audio Headphones Lite-76,Audio,Headphones,1,27284.28,0.04,26192.91,3123.92
ORD003259,2025-05-20,2025-05-21,CUST000184,Vihaan Reddy,Consumer,North,Delhi,Saket,PROD000086,Wearables Smartwatches X-19,Wearables,Smartwatches,1,31847.42,0.09,28981.15,6059.92
ORD003260,2024-01-15,2024-01-22,CUST000284,Aadhya Das,Consumer,South,Telangana,Hyderabad,PROD000005,Accessories Power Banks Max-89,Accessories,Power Banks,1,3483.03,0.07,3239.22,746.8
ORD003261,2024-03-19,2024-03-22,CUST000036,Diya Shetty,Consumer,East,West Bengal,Howrah,PROD000175,Audio Headphones Pro-61,Audio,Headphones,1,2588.09,0.11,2303.4,292.48
ORD003262,2024-10-27,2024-11-03,CUST000315,Aadhya Mehta,Small Business,East,West Bengal,Asansol,PROD000165,Audio Earbuds Max-71,Audio,Earbuds,1,18833.56,0.03,18268.55,4867.6
ORD003263,2023-11-10,2023-11-17,CUST000352,Arjun Nair,Small Business,West,Maharashtra,Thane,PROD000103,Audio Speakers Neo-95,Audio,Speakers,3,7071.13,0.22,16546.44,2835.16
ORD003264,2025-06-29,2025-07-05,CUST000306,Sara Singh,Small Business,West,Rajasthan,Udaipur,PROD000118,Phones Smartphones X-79,Phones,Smartphones,2,8693.16,0.0,17386.32,1289.39
ORD003265,2023-08-31,2023-09-03,CUST000037,Kiara Das,Consumer,West,Rajasthan,Jaipur,PROD000067,Phones Feature Phones X-86,Phones,Feature Phones,2,97232.12,0.07,180851.74,28457.09
ORD003266,2024-03-23,2024-03-27,CUST000335,Vihaan Bhat,Corporate,South,Tamil Nadu,Coimbatore,PROD000133,Audio Soundbars Lite-11,Audio,Soundbars,2,29708.85,0.18,48722.51,7773.06
ORD003267,2025-01-20,2025-01-24,CUST000357,Advait Iyer,Small Business,South,Telangana,Hyderabad,PROD000034,Wearables Smartwatches Apex-16,Wearables,Smartwatches,4,37907.93,0.0,151631.72,33990.05
ORD003268,2024-06-30,2024-07-03,CUST000407,Kiara Das,Corporate,West,Rajasthan,Kota,PROD000068,Laptops Business Neo-10,Laptops,Business,5,39526.77,0.0,197633.85,8464.84
ORD003269,2023-10-16,2023-10-23,CUST000380,Reyansh Patel,Consumer,Central,Madhya Pradesh,Ujjain,PROD000145,Accessories Chargers Neo-48,Accessories,Chargers,2,2083.74,0.22,3250.63,931.57
ORD003270,2024-12-16,2024-12-18,CUST000019,Vihaan Iyer,Consumer,North,Delhi,Dwarka,PROD000113,Laptops Business Plus-95,Laptops,Business,2,148375.69,0.1,267076.24,25103.25
ORD003271,2024-10-27,2024-10-28,CUST000023,Kiara Mehta,Home Office,South,Tamil Nadu,Tiruchirappalli,PROD000146,Accessories Chargers Neo-47,Accessories,Chargers,1,3626.16,0.01,3589.9,1163.71
ORD003272,2025-03-22,2025-03-23,CUST000480,Sara Joshi,Small Business,South,Tamil Nadu,Salem,PROD000175,Audio Headphones Pro-61,Audio,Headphones,3,2588.09,0.28,5590.27,794.47
ORD003273,2025-07-21,2025-07-26,CUST000184,Vihaan Reddy,Consumer,North,Delhi,Saket,PROD000011,Accessories Cases Lite-55,Accessories,Cases,1,1139.8,0.13,991.63,-282.65
ORD003274,2025-01-22,2025-01-23,CUST000143,Diya Chopra,Home Office,South,Telangana,Hyderabad,PROD000030,Wearables Smartwatches Plus-67,Wearables,Smartwatches,5,6435.71,0.17,26708.2,6307.27
ORD003275,2024-09-18,2024-09-20,CUST000015,Anaya Reddy,Home Office,West,Gujarat,Surat,PROD000113,Laptops Business Plus-95,Laptops,Business,4,148375.69,0.08,546022.54,51604.46
ORD003276,2023-08-06,2023-08-09,CUST000116,Aadhya Kumar,Small Business,West,Rajasthan,Udaipur,PROD000130,Laptops Business Lite-86,Laptops,Business,2,43093.53,0.11,76706.48,7082.74
ORD003277,2023-06-17,2023-06-18,CUST000117,Reyansh Bhat,Consumer,South,Tamil Nadu,Coimbatore,PROD000108,Laptops Ultrabooks Pro-24,Laptops,Ultrabooks,1,97111.86,0.03,94198.5,9249.79
ORD003278,2024-12-21,2024-12-28,CUST000019,Vihaan Iyer,Consumer,North,Delhi,Dwarka,PROD000211,Laptops Business Max-18,Laptops,Business,6,123622.34,0.08,682395.32,57635.98
ORD003279,2025-05-12,2025-05-13,CUST000121,Vihaan Shetty,Home Office,South,Telangana,Khammam,PROD000138,Audio Headphones Max-18,Audio,Headphones,3,4604.62,0.09,12570.61,2661.98
ORD003280,2024-11-20,2024-11-27,CUST000428,Kabir Kapoor,Home Office,West,Maharashtra,Mumbai,PROD000049,Phones Feature Phones X-94,Phones,Feature Phones,2,11970.71,0.01,23702.01,3741.95
ORD003281,2025-04-18,2025-04-24,CUST000265,Vivaan Sharma,Consumer,East,West Bengal,Asansol,PROD000054,Accessories Chargers Neo-25,Accessories,Chargers,4,4593.22,0.18,15065.76,5518.57
ORD003282,2023-08-06,2023-08-08,CUST000316,Diya Bhat,Home Office,Central,Madhya Pradesh,Ujjain,PROD000218,Accessories Power Banks X-96,Accessories,Power Banks,2,834.93,0.13,1452.78,121.51
ORD003283,2024-03-18,2024-03-21,CUST000204,Arjun Chopra,Small Business,West,Gujarat,Rajkot,PROD000101,Accessories Cases Lite-45,Accessories,Cases,4,2010.97,0.09,7319.93,759.43
ORD003284,2025-04-27,2025-05-01,CUST000455,Isha Kumar,Consumer,East,West Bengal,Asansol,PROD000015,Phones Smartphones Neo-84,Phones,Smartphones,1,18871.16,0.07,17550.18,2339.91
ORD003285,2024-08-11,2024-08-16,CUST000485,Diya Nair,Home Office,East,West Bengal,Siliguri,PROD000108,Laptops Ultrabooks Pro-24,Laptops,Ultrabooks,2,97111.86,0.12,170916.87,16819.77
ORD003286,2025-03-26,2025-03-27,CUST000247,Kiara Nair,Home Office,West,Gujarat,Gandhinagar,PROD000007,Wearables Fitness Bands Pro-59,Wearables,Fitness Bands,1,42400.02,0.11,37736.02,6649.54
ORD003287,2025-04-02,2025-04-07,CUST000378,Vivaan Sharma,Corporate,West,Maharashtra,Nagpur,PROD000199,Wearables Smartwatches Max-63,Wearables,Smartwatches,2,30727.33,0.0,61454.66,4998.71
ORD003288,2023-06-18,2023-06-22,CUST000178,Isha Mehta,Small Business,West,Maharashtra,Nashik,PROD000076,Wearables Smartwatches Max-63,Wearables,Smartwatches,1,2465.04,0.04,2366.44,222.42
ORD003289,2024-05-10,2024-05-11,CUST000206,Isha Bhat,Home Office,West,Gujarat,Vadodara,PROD000076,Wearables Smartwatches Max-63,Wearables,Smartwatches,1,2465.04,0.13,2144.58,148.64
ORD003290,2025-01-21,2025-01-26,CUST000142,Aadhya Sharma,Consumer,North,Uttar Pradesh,Noida,PROD000195,Audio Earbuds Pro-43,Audio,Earbuds,1,8896.75,0.1,8007.08,2147.08
ORD003291,2025-07-09,2025-07-11,CUST000099,Kiara Bhat,Home Office,West,Rajasthan,Kota,PROD000013,Audio Soundbars Lite-35,Audio,Soundbars,2,10760.07,0.0,21520.14,4747.59
ORD003292,2023-11-14,2023-11-16,CUST000235,Aadhya Gupta,Consumer,North,Uttar Pradesh,Lucknow,PROD000094,Laptops Gaming Pro-60,Laptops,Gaming,3,130133.66,0.05,370880.93,21701.55
ORD003293,2024-11-23,2024-11-24,CUST000044,Aarav Patel,Corporate,South,Telangana,Warangal,PROD000170,Phones Smartphones X-20,Phones,Smartphones,1,17590.72,0.17,14600.3,1935.85
ORD003294,2024-10-01,2024-10-07,CUST000032,Sara Chopra,Consumer,South,Karnataka,Belagavi,PROD000208,Audio Soundbars Lite-10,Audio,Soundbars,2,19644.84,0.1,35360.71,8338.51
ORD003295,2024-02-25,2024-03-02,CUST000032,Sara Chopra,Consumer,South,Karnataka,Belagavi,PROD000018,Laptops Gaming Plus-45,Laptops,Gaming,5,115278.04,0.0,576390.2,59027.18
ORD003296,2025-02-18,2025-02-25,CUST000102,Anaya Kumar,Corporate,North,Uttar Pradesh,Lucknow,PROD000202,Accessories Chargers Plus-41,Accessories,Chargers,5,4065.51,0.04,19514.45,7334.61
ORD003297,2024-12-11,2024-12-17,CUST000143,Diya Chopra,Home Office,South,Telangana,Hyderabad,PROD000078,Accessories Power Banks Plus-66,Accessories,Power Banks,3,4118.65,0.0,12355.95,4658.73
ORD003298,2024-02-25,2024-03-01,CUST000353,Isha Mehta,Home Office,West,Rajasthan,Udaipur,PROD000189,Wearables Fitness Bands Plus-39,Wearables,Fitness Bands,1,21868.08,0.0,21868.08,3694.03
ORD003299,2023-09-15,2023-09-21,CUST000180,Isha Singh,Corporate,East,West Bengal,Kolkata,PROD000108,Laptops Ultrabooks Pro-24,Laptops,Ultrabooks,6,97111.86,0.06,547710.89,53982.88
ORD003300,2023-04-24,2023-04-30,CUST000301,Kabir Iyer,Consumer,South,Telangana,Karimnagar,PROD000104,Accessories Cases X-87,Accessories,Cases,1,1333.36,0.05,1266.69,125.27
ORD003301,2024-10-27,2024-11-03,CUST000158,Diya Bhat,Small Business,West,Maharashtra,Nagpur,PROD000139,Phones Smartphones Apex-10,Phones,Smartphones,3,26860.17,0.12,70910.85,6716.32
ORD003302,2023-05-23,2023-05-25,CUST000021,Atharv Das,Corporate,West,Rajasthan,Jodhpur,PROD000113,Laptops Business Plus-95,Laptops,Business,1,148375.69,0.0,148375.69,13860.17
ORD003303,2023-10-06,2023-10-09,CUST000289,Isha Shetty,Small Business,West,Maharashtra,Nashik,PROD000020,Wearables Smartwatches Pro-21,Wearables,Smartwatches,2,39219.57,0.08,72164.01,12406.51
ORD003304,2023-10-27,2023-10-30,CUST000322,Vivaan Gupta,Small Business,North,Delhi,Karol Bagh,PROD000135,Accessories Chargers Max-33,Accessories,Chargers,1,3849.09,0.1,3464.18,694.93
ORD003305,2024-11-23,2024-11-30,CUST000277,Sara Joshi,Corporate,South,Telangana,Warangal,PROD000005,Accessories Power Banks Max-89,Accessories,Power Banks,3,3483.03,0.16,8777.24,2239.72
ORD003306,2023-08-31,2023-09-04,CUST000336,Aadhya Bhat,Small Business,West,Maharashtra,Pune,PROD000058,Audio Soundbars Lite-73,Audio,Soundbars,1,8712.2,0.03,8450.83,1359.81
ORD003307,2025-02-12,2025-02-14,CUST000372,Arjun Patel,Consumer,West,Maharashtra,Thane,PROD000147,Wearables Smartwatches Plus-34,Wearables,Smartwatches,2,24980.48,0.24,37970.33,5724.87
ORD003308,2024-06-22,2024-06-29,CUST000003,Diya Reddy,Consumer,North,Delhi,New Delhi,PROD000182,Laptops Gaming Pro-31,Laptops,Gaming,1,76720.98,0.03,74419.35,9266.77
ORD003309,2023-06-01,2023-06-03,CUST000039,Arjun Singh,Corporate,Central,Madhya Pradesh,Jabalpur,PROD000149,Laptops Business Neo-60,Laptops,Business,1,111532.93,0.09,101494.97,13847.47
ORD003310,2023-06-18,2023-06-19,CUST000175,Ira Nair,Consumer,Central,Madhya Pradesh,Bhopal,PROD000043,Audio Speakers Max-67,Audio,Speakers,2,8356.78,0.0,16713.56,2836.82
ORD003311,2024-03-23,2024-03-28,CUST000492,Vivaan Patel,Home Office,East,West Bengal,Siliguri,PROD000083,Laptops Gaming Plus-72,Laptops,Gaming,1,88836.61,0.03,86171.51,7179.55
ORD003312,2025-01-17,2025-01-22,CUST000052,Diya Reddy,Corporate,West,Gujarat,Ahmedabad,PROD000122,Accessories Chargers Lite-15,Accessories,Chargers,1,2169.9,0.01,2148.2,549.76
ORD003313,2023-02-12,2023-02-18,CUST000060,Kiara Kapoor,Small Business,Central,Madhya Pradesh,Gwalior,PROD000196,Audio Speakers Plus-41,Audio,Speakers,2,12853.29,0.17,21336.46,2140.4
ORD003314,2023-07-29,2023-08-02,CUST000240,Aadhya Shetty,Corporate,North,Uttar Pradesh,Varanasi,PROD000153,Phones Feature Phones Apex-45,Phones,Feature Phones,1,57078.42,0.0,57078.42,9352.69
ORD003315,2025-03-14,2025-03-19,CUST000352,Arjun Nair,Small Business,West,Maharashtra,Thane,PROD000148,Audio Headphones Pro-75,Audio,Headphones,7,11305.51,0.08,72807.48,12846.14
ORD003316,2024-08-18,2024-08-19,CUST000084,Sara Iyer,Consumer,South,Karnataka,Belagavi,PROD000191,Audio Earbuds Pro-75,Audio,Earbuds,1,23490.3,0.0,23490.3,4121.03
ORD003317,2023-02-19,2023-02-25,CUST000165,Diya Kumar,Home Office,North,Delhi,New Delhi,PROD000168,Accessories Power Banks Pro-40,Accessories,Power Banks,3,3992.41,0.0,11977.23,1674.91
ORD003318,2024-07-20,2024-07-21,CUST000208,Aarav Reddy,Small Business,South,Telangana,Nizamabad,PROD000044,Phones Feature Phones Pro-48,Phones,Feature Phones,1,76169.6,0.01,75407.9,11071.84
ORD003319,2024-01-30,2024-02-04,CUST000483,Advait Iyer,Home Office,Central,Madhya Pradesh,Jabalpur,PROD000209,Phones Feature Phones Max-11,Phones,Feature Phones,1,83204.81,0.0,83204.81,7520.79
ORD003320,2023-02-02,2023-02-07,CUST000018,Sara Bhat,Home Office,South,Telangana,Warangal,PROD000147,Wearables Smartwatches Plus-34,Wearables,Smartwatches,2,24980.48,0.13,43466.04,6542.02
ORD003321,2025-06-12,2025-06-16,CUST000338,Sara Chopra,Home Office,West,Rajasthan,Ajmer,PROD000009,Laptops Business X-76,Laptops,Business,2,111842.52,0.12,196842.84,27999.98
ORD003322,2024-03-22,2024-03-25,CUST000323,Advait Singh,Corporate,North,Uttar Pradesh,Varanasi,PROD000082,Wearables Fitness Bands Neo-91,Wearables,Fitness Bands,2,2132.69,0.01,4222.73,306.13
ORD003323,2023-09-12,2023-09-16,CUST000249,Sara Shetty,Small Business,North,Delhi,Saket,PROD000137,Audio Soundbars Lite-59,Audio,Soundbars,3,25671.1,0.16,64691.17,16064.12
ORD003324,2023-03-22,2023-03-27,CUST000239,Isha Mehta,Corporate,South,Karnataka,Mysuru,PROD000181,Audio Earbuds Apex-97,Audio,Earbuds,1,17751.33,0.15,15088.63,1669.78
